,death
17848,0
7955,0
28433,1
165236,0
84171,0
200473,1
78387,0
10004,0
151313,0
60620,0
177895,0
117848,1
219157,0
42509,1
22092,0
29310,1
95730,1
227796,1
202320,1
162007,0
68392,1
128367,1
226549,0
224440,0
98441,1
27218,0
206632,0
237313,1
63571,0
122248,0
102778,0
51567,0
176134,0
2115,1
234978,0
136852,0
182327,0
398,0
124918,0
66761,1
22394,0
121104,0
13737,0
89142,1
221955,1
22529,0
129195,0
212502,0
137676,0
1669,0
211633,1
185104,1
116587,0
12431,1
104807,0
128890,1
192842,1
59443,0
208870,1
43300,0
118596,0
232023,0
59414,1
92123,0
140042,1
100556,1
47423,0
119479,0
190057,1
83831,1
162088,0
133149,0
199855,1
11998,0
130823,0
187823,0
127133,0
237943,1
209310,1
99028,1
166946,1
33109,1
199586,0
46757,0
106796,0
55196,0
202067,1
216688,1
204498,1
226797,1
124996,1
66293,0
238740,1
33243,0
193279,0
200277,1
56690,0
124926,0
115165,0
93330,0
152860,0
119687,0
7808,0
151856,0
175453,0
143824,1
148274,0
131371,1
236120,1
11510,0
30015,1
107743,1
200898,0
154260,1
165582,1
126584,0
96905,0
105697,0
41875,0
32288,1
112799,0
197782,0
25598,0
206455,1
22154,0
143061,0
209168,0
23176,1
65227,0
221709,0
86392,1
87020,0
48314,0
181285,0
57979,0
70459,1
15639,0
28352,0
223700,0
94099,1
141063,0
130099,0
128251,1
231097,1
101826,0
75807,1
151806,0
140279,0
88091,1
530,0
123363,0
186755,0
223565,0
213280,0
76024,1
21553,1
194911,0
21420,0
94931,1
172373,0
94619,0
178503,0
165708,0
178475,0
210490,0
84678,0
232784,1
67785,1
155649,1
20616,0
56616,0
105284,0
190264,1
57283,1
229725,0
195926,0
57000,0
225262,1
70000,1
17960,0
209682,0
232150,0
125739,0
36631,1
199655,0
217071,1
21424,0
99231,0
44331,0
156403,1
105089,0
173307,1
201470,1
216046,0
134703,0
180459,0
72424,1
142412,0
104808,0
35223,0
149248,0
168253,0
203992,1
200887,0
143568,0
202328,0
101768,0
207969,0
138209,1
71692,1
36195,1
115167,0
65197,1
97426,1
100256,0
154403,0
6778,1
54939,0
28364,1
237945,1
117137,1
218751,1
78500,0
16182,0
101338,0
172582,0
88499,0
227102,0
63838,0
191404,1
105634,0
149725,0
42947,1
14984,1
109956,0
185327,0
108894,1
78255,0
19385,0
137037,0
23678,0
143103,1
103664,0
1502,0
38298,0
132628,1
153005,0
56043,0
156920,0
119648,0
201978,0
229390,0
118998,0
153802,0
107719,0
123616,0
57816,1
4380,0
114349,1
216029,1
207073,0
154361,1
159796,1
117566,1
7531,1
29628,1
25447,1
119394,1
221032,0
122171,1
177977,1
8902,0
82705,1
194162,0
215809,0
54478,0
111061,0
220500,0
36946,1
173527,0
182679,0
11764,1
32891,0
167665,0
30826,1
97491,1
134372,0
93338,0
24382,0
165138,0
157551,1
73718,1
189961,0
37017,0
159471,0
147767,0
178988,0
222879,0
110174,1
218586,0
175900,0
95968,1
164651,1
186766,1
63378,0
68942,0
72892,1
133286,0
107459,1
157901,1
193395,0
184298,0
5470,1
165887,0
57790,1
32008,0
38563,0
64201,0
238856,0
190002,1
200215,0
216191,0
223671,1
10059,0
46323,0
53263,0
154560,1
22668,0
35093,0
85526,0
170008,0
203956,0
195105,0
5712,0
149145,0
58804,0
128726,0
207274,0
88557,0
186716,1
4351,1
41997,1
168914,0
117253,1
181149,0
73501,0
187611,0
69399,0
88630,0
133458,0
196191,0
226987,0
156732,0
129726,0
154016,1
131138,1
82335,0
214748,0
62229,1
223514,1
182320,0
73513,0
127447,0
2846,0
35777,0
143819,1
39259,0
846,1
121012,0
218390,1
44190,0
160965,0
29530,0
33263,1
185972,0
96275,0
139346,1
231890,0
106848,0
31844,0
146096,0
89345,1
203619,1
67631,1
176097,1
236518,0
124912,0
219630,0
54386,0
102423,0
215553,0
80596,1
158984,0
125110,1
195099,0
145747,1
5442,1
174821,1
141315,0
176521,0
78035,0
80723,0
192968,0
228036,1
174230,0
33343,0
193901,0
25123,0
139341,0
120992,0
172052,0
105355,0
220801,0
217214,0
32013,0
168893,0
51810,0
42568,0
221408,1
217427,0
225482,1
66526,0
8827,1
72529,0
102338,0
201957,1
176987,0
139432,0
31704,0
232256,1
120704,0
36253,0
86612,0
42209,0
2912,0
160460,0
139264,0
230108,1
110092,0
142254,0
93827,0
213684,0
47475,0
84598,0
38991,0
76363,0
87949,0
195532,0
51949,0
117291,1
47969,0
168836,0
190331,1
175953,0
137151,0
39935,0
5120,0
228272,1
233587,0
132961,1
233742,0
121839,1
3036,1
205126,1
115704,0
183678,1
24140,1
193455,0
126621,0
21963,0
35920,0
172538,0
233189,1
93103,0
202418,0
83000,1
98081,0
57174,1
185294,0
236487,0
26829,1
186340,1
189840,1
179022,0
3157,0
52376,0
169846,1
55540,1
66963,0
113578,0
235952,0
217450,0
61458,0
158789,0
120352,1
180049,0
69239,0
128798,0
122885,1
8134,0
179634,0
134003,0
74549,1
104096,0
161564,0
161338,1
79983,0
88234,0
7474,0
98503,0
155972,0
61606,1
181049,1
11939,0
145426,1
40868,0
198210,0
9721,1
55125,0
114243,1
218246,0
236203,0
17001,0
67733,0
33678,0
73502,0
209881,0
99837,0
226698,0
198835,0
125170,1
233183,0
201023,0
24321,0
219340,0
34406,1
86757,0
90244,0
92923,0
133394,0
46548,0
212057,0
60435,0
199274,0
134555,1
70838,0
105648,1
123472,0
91614,1
167057,0
37823,0
156348,1
124308,0
218286,0
167966,0
128313,1
67656,0
228450,0
39557,1
4439,0
92629,1
37767,0
46096,0
208134,1
51146,1
188762,1
150701,1
203396,0
19514,0
63338,1
230952,1
121683,0
199160,0
156061,1
105042,0
6407,1
59589,1
120340,0
21011,0
172856,1
203073,0
141867,0
193645,0
195563,0
161304,1
74479,1
226578,1
133564,0
214732,0
150403,0
97988,0
155542,0
132596,0
42897,0
215179,0
192084,0
35554,1
112529,0
224070,0
201548,0
92699,1
131455,0
12602,1
217023,0
36759,0
96579,1
136492,0
146840,0
13551,0
25255,1
217212,0
6220,1
34822,0
223327,0
160917,1
21395,1
7323,0
130018,0
30488,0
18725,0
74774,1
154671,1
109981,0
103274,0
115927,0
113675,0
58822,0
86567,1
93639,1
209277,0
167474,1
48228,0
67090,0
90199,0
217054,0
215796,0
108337,0
58998,0
75281,0
231878,0
109334,1
191705,0
121670,0
227817,0
219706,0
226325,1
2628,0
24171,0
168187,0
234037,1
36376,0
52607,0
17026,1
127257,0
133088,0
216912,1
12437,1
67604,0
145269,0
25231,0
185495,0
152536,1
144040,1
237633,0
43920,1
164889,0
28263,1
144376,0
139996,0
200146,0
121494,0
46991,1
65243,1
154530,0
22079,0
183156,0
31632,1
209472,0
171772,1
111384,1
177650,0
190604,0
169261,0
89075,0
76903,0
237417,0
180894,1
1380,0
187769,0
106306,0
147689,0
101484,0
137584,0
31679,0
185901,1
137379,0
9753,0
42074,1
168019,0
18548,1
44954,0
52789,0
24179,0
167342,0
35578,1
32211,1
9332,0
87129,0
143689,0
68174,0
190133,0
64962,0
29072,0
86821,0
7095,1
100754,0
100541,0
63975,0
65319,1
231355,0
144386,0
23799,0
233881,0
194132,0
103581,0
202972,0
17725,0
122557,0
7443,0
159426,0
23172,0
73612,1
164266,0
17141,0
86083,0
25982,0
5266,0
162115,0
152232,0
218613,1
135203,1
79235,0
191475,1
118315,0
44626,0
152405,0
221985,1
101566,1
146525,0
142595,0
110645,0
74670,0
104094,0
107768,0
68177,0
182747,1
150553,1
68907,0
94443,0
193409,0
28312,0
167225,0
174908,1
119715,0
219437,0
69403,0
214771,0
216135,0
63084,0
10862,0
16917,0
182,1
77232,0
93074,1
201341,0
20687,0
4546,0
117061,1
51973,0
85783,0
22609,1
129761,0
130818,0
58060,0
219714,0
69146,0
54262,0
58602,0
1687,0
32969,1
206781,1
203814,1
24434,0
145448,1
237530,0
155706,1
54919,1
166480,0
157955,0
124404,0
191430,1
64473,1
88834,1
170190,0
134080,0
206171,0
224003,0
234253,1
56513,1
127910,0
52996,0
70451,0
226352,1
66609,0
168867,0
115344,1
89762,1
15794,1
33446,0
94494,0
25396,1
120736,0
85809,0
121157,1
141984,1
69900,1
140467,0
89500,1
164635,0
47480,1
45845,0
88164,0
30668,0
24885,1
235660,1
216856,1
90456,0
210379,0
167695,0
225334,1
148854,0
236108,0
29777,1
196994,0
105979,0
88242,0
85908,0
94630,1
62670,0
29462,0
210038,0
188257,1
23067,1
159176,1
164851,1
50358,0
8227,1
133211,0
43728,0
101190,0
138767,0
143873,0
89213,0
134138,0
98654,0
153491,0
64901,1
81907,0
2681,0
87306,0
6900,0
232922,0
217222,0
137753,0
64974,1
36058,0
148747,0
6720,0
97103,0
96641,0
128262,0
75036,1
154113,0
222008,0
210746,0
164308,0
149087,0
7195,0
6509,0
222603,1
211179,0
40275,0
45747,1
66633,0
190800,0
51521,0
99361,0
93071,0
19776,1
210231,0
108042,1
93689,1
84555,0
27364,0
205443,0
82975,0
16239,0
122871,0
69662,0
116313,0
202601,0
215323,0
198388,0
56506,0
57796,0
98568,0
148032,0
234502,0
144013,0
198023,1
6861,1
38128,0
66101,0
220946,0
141642,1
121576,0
93242,0
229652,0
12506,0
35864,0
114659,0
8621,1
115577,0
157847,0
145340,1
146105,0
155866,0
63310,1
203348,0
105233,1
165520,0
19806,0
57843,0
189361,1
21719,1
72307,1
91525,1
105816,1
149970,0
163171,0
194798,1
138936,0
38116,0
17384,0
94848,0
203747,0
110724,0
82652,0
211910,0
149276,0
159179,0
159391,0
71585,1
83259,0
170663,1
89005,0
232276,1
100524,0
200135,1
13859,1
113918,0
93196,0
48734,0
54858,1
83673,0
32660,1
220615,1
48499,1
160295,1
129669,0
187762,0
98842,0
151171,0
235770,0
164337,0
7289,0
83436,0
219181,0
6694,0
83126,0
204976,0
28258,1
48003,1
12447,1
21507,0
207315,0
93665,0
203627,1
27337,0
8618,0
19414,0
1554,1
126600,0
2964,0
154661,1
142677,0
192044,0
118413,0
27817,0
210699,0
185442,0
217770,1
11444,0
141779,0
168815,0
165377,0
220968,0
77622,0
75164,0
71909,0
85634,0
118432,0
112659,1
180631,0
185415,1
3077,0
14728,0
77126,1
102452,0
88362,0
80346,0
192464,1
92993,0
194052,1
185238,0
71286,0
133428,0
211636,1
152830,0
167117,1
23169,0
156867,0
12351,0
130172,1
11937,1
13829,0
168513,0
117973,0
53947,0
8035,0
102866,0
205353,0
62192,0
154129,0
165368,0
194677,1
104579,1
173223,0
59284,0
114593,0
34116,0
183090,0
93203,0
145417,0
41595,0
63998,0
209489,1
84593,1
28403,0
176057,1
173886,0
41894,0
97285,0
125040,0
126889,0
231763,0
214578,0
52687,1
192436,0
212268,1
205013,1
109095,0
94578,1
58710,0
232552,1
236810,1
233202,0
52318,0
145988,0
73968,1
171522,0
59914,0
92432,1
155522,0
137764,0
202942,0
177797,0
8707,1
43008,0
227667,1
52506,0
230055,0
130992,1
172612,0
26781,0
12976,0
155750,0
101006,1
194156,0
178369,0
14542,1
31091,0
47061,0
173870,1
11582,0
206283,0
19164,0
145095,0
17259,1
213548,1
139645,0
70617,0
190227,0
140761,0
47764,0
27342,1
40302,0
88566,0
206690,0
170461,0
216678,1
169316,0
188029,0
186345,1
1672,0
110040,0
14467,0
179770,0
6201,1
176220,0
17581,1
145180,0
48250,0
70227,1
167987,0
180354,0
35310,0
78182,0
29845,0
39645,0
153302,0
46143,0
201103,1
71034,0
186794,1
154642,1
52267,0
207978,1
125124,1
16165,0
43468,0
22722,1
118246,1
142605,0
52214,0
215355,0
58163,1
118669,0
3818,0
112152,1
219111,0
145946,1
151257,0
161302,0
42532,0
162585,0
9702,1
216907,0
22323,1
82092,0
239178,1
15019,0
43818,1
47999,0
172493,1
102377,0
198625,0
132969,0
80050,1
65315,0
71320,1
198933,0
220989,0
54901,0
224241,1
140264,0
1060,1
44649,1
130999,0
86708,0
181543,0
66714,0
171276,0
180741,0
171325,0
185784,1
219509,0
23629,0
3535,1
131250,0
188693,0
216617,0
42817,0
201452,0
76951,0
210250,1
46602,0
212148,0
144861,1
84736,0
86785,0
187500,0
122834,0
91212,0
196228,0
99770,0
109484,0
45146,0
234390,0
167383,0
129672,0
9201,0
123952,0
35415,1
128633,0
100975,0
157471,0
143274,0
190959,0
45823,0
64078,0
32527,0
100343,1
77767,0
156369,0
86773,0
48801,1
15327,0
169369,0
72033,0
105930,0
3668,0
881,0
203195,0
20804,0
2989,0
148701,0
215415,0
187467,0
73004,0
135154,0
8430,1
188182,1
210266,0
79883,0
38233,1
115631,0
75948,1
153411,0
217810,0
173452,0
140204,1
116410,0
228877,0
12012,0
141678,1
68975,0
153942,0
190261,0
232225,1
75287,1
27696,0
215206,1
161505,0
24582,0
209946,0
162337,0
111286,0
141711,1
110020,0
124590,0
212371,0
34499,1
201920,0
105839,0
217454,0
168842,1
215121,0
163285,0
228848,1
8711,0
178123,0
106074,0
101661,0
77370,1
149764,0
105062,0
36761,1
15521,0
205819,0
167683,1
30515,0
14561,1
25166,0
8602,1
198712,0
172078,0
63350,1
36191,0
225180,0
231951,1
29983,0
197879,1
58429,0
105861,0
22391,0
213715,1
79731,0
65728,0
75749,1
60421,1
155271,0
66828,0
76642,0
77261,0
95271,1
113333,1
230328,1
223265,0
110075,1
141520,0
4168,0
58819,1
113424,0
136579,0
231490,0
192504,0
219044,0
212452,0
152586,0
54821,0
45605,1
222306,0
66237,0
189431,1
201692,0
186703,0
189492,0
18773,0
168696,0
68513,0
3838,0
58642,1
69802,0
128612,0
127537,0
148512,0
52604,0
118391,1
198633,0
177316,0
70321,1
89677,1
149628,0
92369,1
177758,0
11803,1
138628,1
95856,0
187965,1
129217,0
159984,0
148929,0
51875,1
167151,0
102044,0
148298,0
141566,0
212830,0
39378,1
111570,0
229277,1
27596,0
97344,0
199874,0
92280,0
205213,0
227173,1
99640,0
60121,0
227590,0
193795,1
133270,1
208453,1
104416,1
164691,1
201773,0
49190,0
144083,0
114811,0
113945,0
96598,0
58121,0
128632,0
141915,0
208008,1
160091,1
33040,0
74610,1
139475,0
73797,0
49788,0
102203,1
237569,1
53432,0
77377,0
192505,0
65451,0
187284,0
122384,1
89770,0
119124,0
200971,0
235299,0
54873,0
21315,1
76114,0
166267,1
50129,0
64083,1
10156,1
216115,0
102181,0
139365,0
117309,0
100319,1
110927,0
195939,1
33796,0
14554,0
207502,0
56603,0
162474,1
129972,0
157990,0
95516,1
142209,1
142194,0
206829,0
9898,1
184552,0
188672,1
215428,0
58914,0
84597,1
71108,1
23473,0
10513,0
178534,0
65099,0
136001,0
158615,1
43556,0
3904,0
81737,1
119205,0
129830,1
121344,0
47365,1
90388,0
30466,0
214938,1
128321,0
74208,0
81535,1
31499,0
214153,1
193590,0
20766,1
136129,0
43378,1
238379,1
18729,0
162087,0
218358,1
117191,0
119053,0
231752,0
94934,0
96334,0
233295,0
62450,0
160405,0
77078,0
167411,0
146607,1
40896,0
137469,0
8962,0
103375,1
138309,0
189377,0
10961,1
20618,0
192245,0
157476,1
31443,0
149125,0
63185,0
79156,0
20602,0
211171,1
42680,0
157684,0
122586,0
84113,1
230514,1
29249,1
238119,1
6127,0
239221,0
62872,1
70567,1
143107,0
107290,1
188689,0
70720,0
111857,0
85216,0
47431,0
10479,1
34569,0
144282,1
66145,0
40147,0
13174,1
112227,0
219789,0
107063,1
68225,0
125585,0
136801,1
202246,0
206212,0
202117,0
3191,0
120458,0
108756,1
115457,1
142035,0
63932,0
106606,0
234922,1
64854,0
75156,0
177146,0
102115,0
92530,0
75370,0
166698,1
82877,0
28859,0
3462,1
28570,1
124091,1
192222,0
3390,1
33916,1
18171,0
58965,0
133197,1
109384,0
149001,0
104801,0
120376,0
7937,0
136691,0
189389,0
221463,0
10234,1
45192,0
148372,0
223439,1
198137,1
56079,0
48371,0
228221,1
107882,0
101733,0
212375,1
137152,0
202519,0
87032,1
49071,0
31090,0
128986,0
36686,0
157600,1
217599,0
104019,1
99693,1
52415,0
5304,0
156347,0
83119,0
5100,0
226334,0
41711,0
33866,0
107717,1
26268,1
173309,0
38508,0
157595,0
17839,0
25866,0
145586,0
178803,1
137448,0
87007,0
207101,0
194711,0
100018,0
160010,1
213326,0
235377,0
104673,0
84497,1
100174,1
28307,0
74602,0
191271,1
95343,0
103866,0
202538,0
206524,1
84122,0
173861,1
209419,1
115626,0
144663,0
209261,1
73466,0
162258,0
13185,1
24400,0
124459,0
135632,0
201431,0
96317,0
62906,1
167894,0
194668,0
130629,1
57756,0
224097,0
7151,0
191286,1
181210,0
235882,1
83520,0
171491,0
201726,1
83867,0
130391,1
14323,0
186338,0
202028,1
205423,1
86264,0
54163,0
68410,0
36149,0
225585,0
761,0
219290,0
189212,0
171941,1
105336,0
8351,0
167403,0
59553,0
206174,0
119824,0
5707,1
27815,1
205787,0
165966,0
109294,1
209088,1
142247,1
150569,0
118327,0
140844,0
144506,0
37751,0
228370,0
37295,1
207350,0
165373,0
41386,1
106077,0
146504,0
70641,0
127248,0
210709,1
212605,0
77683,0
206271,0
72326,0
144141,1
231721,0
87529,1
76107,0
93341,1
10799,0
40552,0
66272,0
11541,0
122803,1
189877,0
29437,0
127528,1
188443,0
122348,0
12703,1
674,0
237510,0
103913,0
170368,0
31055,1
197201,0
84808,0
167921,0
83258,1
185894,0
161596,0
84825,1
7380,1
13135,0
56255,0
143451,1
476,0
228322,1
137338,1
136995,1
234216,1
90706,0
40841,0
119206,0
54002,1
218404,0
96874,1
35824,1
78431,0
42048,0
24145,0
199509,0
133482,0
205605,0
4823,0
48208,1
12049,1
63534,0
116098,0
230545,0
235493,0
91916,1
12368,1
237561,0
228725,0
234223,0
72821,0
92364,0
153203,1
236352,1
234972,0
177577,0
41060,1
149509,0
134632,0
148765,0
207299,1
28661,0
125627,0
194404,0
131189,0
87339,1
230642,0
10280,0
63546,1
154943,0
195220,0
212867,0
43529,0
66353,0
32709,0
14751,0
115094,0
235047,1
122850,0
220494,0
167423,0
52973,0
72363,1
140997,0
79350,0
189559,1
143551,0
126727,0
210208,1
57472,0
78886,0
216037,1
212755,1
79308,0
71428,0
189728,0
103620,0
104967,1
216624,1
93800,0
34024,0
145513,0
49297,1
196497,0
129879,0
131920,0
108034,1
84651,0
151663,1
62052,0
18087,0
239299,0
160892,0
134700,1
160766,0
197839,0
73880,1
152229,0
238389,1
99863,0
110045,1
13946,0
121364,1
23878,0
120025,0
193277,0
36181,0
179485,1
155484,0
229885,1
204900,0
209716,1
57830,0
59762,1
200524,0
49302,1
33344,0
111918,0
63560,1
56770,0
36960,1
72327,1
166529,0
14036,0
30985,0
143845,0
25647,0
95726,0
5052,1
89174,1
109683,1
56921,0
147841,0
60132,1
224489,0
233070,1
187970,0
198033,1
77404,0
984,1
124455,1
150489,0
185633,0
25564,1
31220,0
4136,0
42480,0
63238,0
126780,0
43007,1
128582,0
27118,0
167638,0
67590,0
60020,0
112399,0
193228,1
101328,0
215791,1
229316,0
73871,1
83944,0
18583,0
177983,1
209053,0
183840,0
39321,0
196823,0
48657,1
203269,0
227109,0
2128,0
101796,0
49382,1
124520,1
84340,0
94086,0
162728,0
181873,0
231828,0
78447,1
97769,0
62045,0
132118,0
233264,0
56394,1
185407,0
46524,1
99633,0
190837,1
205695,1
178905,0
81720,1
89099,1
127388,0
48817,0
111249,0
169450,0
225883,0
225848,0
189962,1
201000,0
134172,1
99357,1
162636,0
210018,0
15728,1
147559,0
119115,0
11367,0
138922,0
17323,0
187704,0
106110,1
109694,0
95054,0
204491,0
229637,1
98976,1
119664,0
139218,1
187368,1
79079,1
74724,1
85273,0
145267,0
222876,1
238668,0
55862,1
109468,0
204008,0
161205,0
62138,0
140792,0
212304,1
77755,0
197231,0
57674,0
157071,0
143202,0
217614,0
180258,1
123665,1
227700,0
235076,0
228417,1
684,0
71853,0
102123,0
160627,1
185867,0
103114,0
210427,1
120079,1
52423,0
220112,1
153340,0
210202,0
79008,0
24942,0
225059,0
71855,0
29014,1
173994,1
169803,0
195272,0
154436,1
100753,1
185076,1
212474,0
26614,0
210656,0
199374,0
121130,1
193970,0
43771,0
103531,0
152055,1
26394,1
125030,1
126559,1
52780,0
48708,0
120453,0
34451,1
223494,1
116624,1
144268,0
16723,1
168915,0
221656,1
175048,0
204975,0
133915,0
30081,0
81472,1
154875,0
34981,0
228994,0
107417,0
219405,0
135242,0
179223,0
121716,1
138010,1
117795,0
187563,1
9870,0
184339,1
110658,0
126963,1
159599,1
85789,1
94095,0
217688,0
49266,1
234297,0
224886,0
198568,0
238071,0
180568,0
206436,0
3160,0
208278,0
156915,0
146370,0
93260,1
23797,0
171708,0
211306,0
165701,0
29711,1
150415,0
154044,0
22736,1
139530,0
86408,0
115686,0
128259,0
54067,0
198530,0
9072,1
79269,0
59525,1
41591,0
179963,0
25921,1
128445,0
164597,0
91750,0
49380,1
8080,1
94596,0
26917,0
178611,0
48711,0
69549,0
153584,1
216652,0
103524,1
83600,0
134907,1
57423,0
96144,0
179397,0
208867,0
104452,0
7028,0
35894,0
166729,0
235658,0
126801,0
99822,0
57613,1
121424,1
170471,0
214513,0
214017,1
87093,0
220678,0
37154,1
175694,0
208757,1
201363,1
136264,1
156935,0
58118,0
108092,0
105358,1
39283,0
64571,0
60197,1
177554,1
94442,1
147607,0
167301,0
153458,1
165457,0
108197,0
174782,1
85107,1
131897,0
117364,0
180246,0
86333,1
211612,0
69169,1
172269,0
11528,0
73896,0
19949,0
168332,0
84553,1
184555,0
50164,0
158777,0
67254,0
20203,1
30969,1
103106,1
79639,1
44133,0
175495,1
164218,0
43527,0
216160,0
24227,0
202609,1
132682,0
140817,1
114092,0
219562,0
221115,0
211211,0
84714,0
216549,0
166962,0
127436,0
152919,0
237445,0
12428,0
28354,0
24360,0
59291,0
88886,0
166246,0
98666,1
51309,0
226153,0
198097,1
65652,1
95548,0
26898,1
228962,1
76300,0
170073,0
139767,1
9531,1
11723,1
49794,0
137904,0
49018,1
119610,0
137056,1
234765,0
224029,1
208688,0
27826,0
137642,0
104828,0
12419,0
18149,0
200134,0
159570,1
88322,0
50628,0
38119,0
86126,1
15457,0
62425,0
15493,1
142197,0
199340,1
227781,0
206603,0
203755,0
106546,0
144140,1
194831,1
41237,1
15537,0
40299,1
20939,1
75263,0
48271,1
144229,0
200543,0
201097,0
87074,0
75235,0
223189,0
3442,1
160072,1
65042,0
99426,0
54868,0
21075,0
100263,1
7816,1
66683,0
15791,1
228275,0
217465,1
133807,0
228687,0
92093,0
169638,0
212461,1
28120,0
15079,1
63633,0
185768,0
183027,0
150232,1
200567,0
57265,0
160862,0
211113,0
148560,1
227425,0
54923,1
144447,0
201762,0
222914,1
45385,0
51626,0
161041,1
59842,0
80540,0
86882,0
188188,0
94079,0
209421,1
103497,0
15205,0
76569,0
203899,1
223561,1
198238,1
172786,0
29117,0
133709,0
112789,1
38697,1
42868,0
3941,1
144553,0
63129,0
21548,0
108626,0
107977,0
169097,1
103595,0
161049,0
123906,0
75609,1
51361,0
84396,1
58845,0
156622,1
154157,0
9890,1
7999,0
78889,0
65649,0
70848,1
146728,1
166217,0
200561,0
91536,0
215658,1
114051,0
97643,0
32596,1
90649,0
11600,0
218289,0
141141,0
178531,1
74038,1
60478,0
202739,0
49900,0
172225,1
103570,0
94729,0
120987,0
136420,0
138156,1
118895,0
173891,1
18430,0
2606,0
107689,0
209456,0
143880,0
73234,1
239237,0
37631,1
3770,0
231605,0
34977,1
195397,1
238575,0
132717,1
5091,0
50327,0
129455,0
79792,1
42649,0
101458,0
118071,0
107396,0
213211,0
173036,1
226329,0
45669,1
63124,1
49298,1
201370,1
18854,0
103471,0
195491,0
228150,1
37285,0
18304,0
136975,0
187146,0
10941,1
48464,0
227340,1
194536,0
211137,0
41598,1
172193,0
164654,0
81780,0
220276,0
209341,1
36821,0
163637,1
169607,1
115912,1
13747,1
239078,1
138989,0
142536,0
192863,1
115717,0
147698,1
180457,0
99280,0
152211,0
30017,0
55553,1
194969,0
126573,0
236451,0
110402,0
201557,0
118649,1
38259,1
14461,0
108988,0
6061,0
192342,0
207721,0
7740,0
196857,0
99854,0
123371,0
131400,1
236872,0
72871,0
193739,0
233024,0
27935,0
73022,0
29152,0
161261,1
44752,0
168638,1
7058,0
24042,0
227293,0
150324,0
187595,1
186111,1
165693,0
99388,0
203829,0
182878,0
113570,0
32803,0
125892,0
210777,0
60409,1
15587,1
31738,0
122762,0
120938,0
128187,0
227381,0
123564,1
227678,0
131149,0
85713,0
